Distance Group ,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Station Name,Depth,Value Sign,Unit Symbol,Method,Laboratory,Sampling Number,Sample Number,RDL,Sample Timestamp,Sample Location,Sample Type,,,,
Near,07/14/2008 12:00 PM,,,,,,,0.006,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104272,,0.000006,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,0.006,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104269,,0.000006,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,0.1,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.0001,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,0.1,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.0001,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,0.1,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.0001,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,0.011,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.000004,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,0.011,,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112231,,0.000004,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,0.48,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,Alberta Research Council,104284,NULL,0.000006,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,0.0518,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,Alberta Research Council,104281,NULL,0.000006,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,0.006,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104278,,0.000006,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,0.0088,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,Alberta Research Council,104275,,0.000006,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,0.006,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104272,,0.000006,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,0.006,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104269,,0.000006,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,0.1,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.0001,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,0.1,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.0001,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,0.1,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.0001,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,0.018,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.000003,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,0.011,,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112231,,0.000003,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104284,NULL,0.00005,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104281,NULL,0.00005,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104278,,0.00005,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104275,,0.00005,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104272,,0.00005,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104269,,0.00005,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.00005,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.00005,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.00005,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,0.015,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.000009,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,0.32,,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,3734,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,112231,,0.08,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,ng/L,2858,Alberta Research Council,104284,NULL,1.2,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,ng/L,2858,Alberta Research Council,104281,NULL,1.2,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,ng/L,2858,Alberta Research Council,104278,,1.2,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,ng/L,2858,Alberta Research Council,104275,,1.2,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,ng/L,2858,Alberta Research Council,104272,,1.2,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,ng/L,2858,Alberta Research Council,104269,,1.2,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,,1.1,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,2858,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.6,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,,1.6,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,2858,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.6,09/12/2012 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104284,NULL,0.00005,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104281,NULL,0.00005,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104278,,0.00005,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104275,,0.00005,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104272,,0.00005,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104269,,0.00005,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.00005,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.00005,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.00005,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,,0.015,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.000008,09/03/2014 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,,0.53,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,1872,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.08,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,,0.56,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,1872,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.08,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,0.38,,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,3737,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,112231,,0.06,09/20/2016 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,,0.042,,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,ng/L,3735,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,112231,,0.01,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,,,0.0653,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,Alberta Research Council,104284,NULL,0.00006,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104281,NULL,0.00006,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104278,,0.00006,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104275,,0.00006,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104272,,0.00006,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,Alberta Research Council,104269,,0.00006,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,,,,0.1,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.0001,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,,,,0.1,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.0001,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,,,,0.2,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.0001,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,,,,0.006,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.000006,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,,,0.006,,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112231,,0.000006,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,,,,0.13,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,Alberta Research Council,104284,NULL,0.00006,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,,,,0.0688,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,Alberta Research Council,104281,NULL,0.00006,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,,,,0.06,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104278,,0.00006,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,,,,,0.06,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104275,,0.00006,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,,,,0.06,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104272,,0.00006,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,,,,0.06,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,Alberta Research Council,104269,,0.00006,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,,,,,0.1,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106040,,0.0001,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,,,,,0.1,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106037,,0.0001,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,,,,,0.334,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106980,,0.0001,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,,,,,0.008,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107395,,0.000008,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,,,,0.008,,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112231,,0.000008,09/20/2016 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,,,,,0.77,,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,442,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112231,,0.05,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,,,,,,0.6,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,ETL,104284,NULL,0.2,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,,,,,,0.8,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,ETL,104281,NULL,0.2,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,,,,,,0.6,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104278,,0.2,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,,,,,,,0.9,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104275,,0.2,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,,,,,,0.7,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104272,,0.2,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,,,,,,1.09,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104269,,0.2,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,,,,,,,1.15,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106040,,0.2,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,,,,,,,0.84,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106037,,0.2,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,,,,,,,0.63,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106980,,0.2,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,,,,,,,0.54,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,235,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107395,,0.2,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,,,,,,0.8,,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,442,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112231,,0.05,09/20/2016 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,,,,,,,9.3,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,ETL,104284,NULL,0.1,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,,,,,,,8.5,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,ETL,104281,NULL,0.1,08/01/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,,,,,,,8.6,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104278,,0.1,07/24/2006 11:00 AM,---,,,,,
Near,07/20/2007 12:00 PM,,,,,,,,,,,,,,,,8.3,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104275,,0.1,07/20/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,,,,,,,8.1,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104272,,0.1,07/14/2008 11:00 AM,---,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,,,,,,,8.15,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104269,,0.1,09/13/2009 11:00 AM,---,,,,,
Near,09/11/2011 12:00 PM,,,,,,,,,,,,,,,,8.18,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106040,,0.1,09/11/2011 11:00 AM,---,,,,,
Near,09/12/2012 12:00 PM,,,,,,,,,,,,,,,,8.15,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106037,,0.1,09/12/2012 11:00 AM,---,,,,,
Near,09/06/2013 12:00 PM,,,,,,,,,,,,,,,,8.09,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106980,,0.1,09/06/2013 11:00 AM,---,,,,,
Near,09/03/2014 12:00 PM,,,,,,,,,,,,,,,,7.79,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107395,,0.1,09/03/2014 11:00 AM,---,,,,,
Near,09/20/2016 12:00 PM,,,,,,,,,,,,,,,,7.95,,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112231,,,09/20/2016 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,,,,,,,,8.5,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,104281,NULL,,08/01/2005 11:00 AM,---,,,,,
Near,09/15/2005 12:00 PM,,,,,,,,,,,,,,,,,7.43,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,107383,NULL,,09/15/2005 11:00 AM,---,,,,,
Near,07/24/2006 12:00 PM,,,,,,,,,,,,,,,,,8.45,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,104278,,,07/24/2006 11:00 AM,---,,,,,
Near,09/23/2006 12:00 PM,,,,,,,,,,,,,,,,,7.75,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,107392,,,09/23/2006 11:00 AM,---,,,,,
Near,09/06/2007 12:00 PM,,,,,,,,,,,,,,,,,7.71,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,107398,,,09/06/2007 11:00 AM,---,,,,,
Near,07/14/2008 12:00 PM,,,,,,,,,,,,,,,,,7.77,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,104272,,,07/14/2008 11:00 AM,---,,,,,
Near,09/07/2008 12:00 PM,,,,,,,,,,,,,,,,,8.07,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,107804,,,09/07/2008 11:00 AM,1,,,,,
Near,09/13/2009 12:00 PM,,,,,,,,,,,,,,,,,8,,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,---,0,FIELD,104269,,,09/13/2009 11:00 AM,---,,,,,
Near,07/30/2004 12:00 PM,,,,,,,,,,,,,,,,,,0.029,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,567,ETL,104284,NULL,0.001,07/30/2004 11:00 AM,---,,,,,
Near,08/01/2005 12:00 PM,,,,,,,,,,,,,,,,,,0.03,,,,,,,,ISADORE'S LAKE,COMPOSITE,,---,mg/l,567,ETL,104281,NULL,0.001,08/01/2005 11:00 AM,---,,,,,
