Distance Group,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Unit Symbol
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.14,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.02,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.09,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.98,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.91,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.87,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,6.21,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,6.1,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0.4,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.55,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.43,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.43,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.45,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.26,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.26,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.26,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.15,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.16,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.16,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.11,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.11,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.0,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.95,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.95,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.82,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.75,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.74,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.74,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.6,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.42,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.93,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.18,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.0,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,4.26,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.74,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.66,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.65,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.59,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.59,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.57,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.6,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.55,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.43,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.31,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.32,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.27,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.16,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.11,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.13,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.48,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.87,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.46,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.34,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.35,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.45,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,6.49,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,5.14,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.47,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.39,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.51,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.05,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.07,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.11,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.13,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.14,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.17,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.17,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.17,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.14,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.13,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.1,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.06,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.97,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.52,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.31,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.66,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.41,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.4,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.49,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.86,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.94,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.16,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.21,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.23,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.23,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.22,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.18,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.04,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.79,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.4,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.47,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.63,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.65,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.62,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.7,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.72,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.67,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.63,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.67,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,5.8,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.91,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.9,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.9,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.87,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.88,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.86,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.87,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.86,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.88,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.88,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.91,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.89,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.86,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.9,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.91,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.64,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,2.8,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,4.27,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,6.14,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,6.82,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.07,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.08,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.06,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.55,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.96,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.23,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.23,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.3,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.15,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.31,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.33,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.18,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.17,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.11,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.36,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.16,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.09,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.08,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,6.84,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,5.32,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,3.57,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.58,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.38,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.35,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.36,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.32,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.37,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.52,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.94,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.72,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.71,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.72,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.75,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.75,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.73,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.75,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.75,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.72,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.74,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.74,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.73,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.72,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.71,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.96,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.47,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.52,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.28,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.37,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.35,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.37,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,7.45,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.59,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.6,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.63,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.62,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.68,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.76,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.01,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.0,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.0,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.05,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.08,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.03,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.99,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,9.01,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.8,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.7,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.66,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,8.63,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.62,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.61,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,7.95,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.68,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.69,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.63,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.65,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.68,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.69,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,2.29,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,4.19,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,4.92,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,5.68,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.01,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.54,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.76,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.82,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.82,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.85,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.86,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.88,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.84,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.82,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.8,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.73,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,8.23,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,6.29,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,5.33,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,4.6,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,3.52,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.39,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.39,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,9.38,NAMUR LAKE,mg/l
